generation,best_fitness,average_fitness,optimal_solution
0,-1,956.33,0
1,32446,128.574,0
2,32446,306.834,0
3,32446,966.184,0
4,32446,2565.57,0
5,32553,3389.32,0
6,33337,5611.78,0
7,33578,7962.06,0
8,34290,9942.7,0
9,34594,13075.9,0
10,34594,14662.5,0
11,34594,18631.8,0
12,34930,23673.9,0
13,35265,27246.5,0
14,35839,27995.3,0
15,35839,29160.3,0
16,36609,30201.3,0
17,36977,30784.5,0
18,37324,32012.9,0
19,37324,32923.6,0
20,37359,33576.9,0
21,37359,33726.4,0
22,37359,34363.9,0
23,37597,34660.1,0
24,37740,35226.5,0
25,37831,35886.8,0
26,37831,36374.7,0
27,37831,36542.6,0
28,37831,36422.9,0
29,37831,36599.1,0
30,37831,37116.5,0
31,37831,37620.4,0
32,37831,37820.6,0
33,37831,37828.7,0
34,37831,37831,0
35,37831,37831,0
36,37831,37831,0
37,37831,37831,0
38,37831,37831,0
39,37831,37831,0
40,37831,37831,0
