generation,best_fitness,average_fitness,optimal_solution
0,8994,5155.32,0
1,9221,6995.69,0
2,9221,7584.77,0
3,9402,7955.83,0
4,9402,8136.43,0
5,9758,8409.76,0
6,9758,8576.3,0
7,9758,8713.83,0
8,9812,8767.6,0
9,9817,8950.74,0
10,9933,9000.33,0
11,9933,9263.59,0
12,9990,9479.9,0
13,10031,9665.81,0
14,10031,9734.31,0
15,10031,9955.67,0
16,10064,10010.4,0
17,10064,10029.9,0
18,10064,10035.2,0
19,10064,10042.7,0
20,10064,10057.8,0
21,10064,10041.6,0
22,10064,10062.8,0
23,10064,10064,0
24,10064,10064,0
25,10064,10064,0
26,10064,10064,0
27,10064,10064,0
28,10064,10064,0
29,10064,10064,0
30,10064,10064,0
