generation,best_fitness,average_fitness,optimal_solution
0,35,16.522,35
1,35,18.548,35
2,35,19.316,35
3,35,19.824,35
4,35,20.326,35
5,35,20.434,35
6,35,20.734,35
7,35,20.294,35
8,35,20.95,35
9,35,20.766,35
10,35,21.444,35
11,35,21.982,35
12,35,21.316,35
13,35,21.558,35
14,35,22.002,35
15,35,23.646,35
16,35,26.88,35
17,35,32.062,35
18,35,34.036,35
19,35,34.694,35
20,35,34.97,35
21,35,35,35
22,35,35,35
23,35,35,35
24,35,35,35
25,35,35,35
26,35,35,35
27,35,35,35
28,35,35,35
29,35,35,35
30,35,35,35
