generation,best_fitness,average_fitness,optimal_solution
0,86,12.35,86
1,86,18.956,86
2,86,23.31,86
3,86,25.322,86
4,86,23.914,86
5,86,25.29,86
6,86,23.77,86
7,86,25.218,86
8,86,27.804,86
9,86,27.136,86
10,86,29.14,86
11,86,34.592,86
12,86,40.188,86
13,86,44.414,86
14,86,54.976,86
15,86,69.65,86
16,86,78.602,86
17,86,82.776,86
18,86,84.26,86
19,86,85.826,86
20,86,85.652,86
21,86,85.826,86
22,86,86,86
23,86,86,86
24,86,86,86
25,86,86,86
26,86,86,86
27,86,86,86
28,86,86,86
29,86,86,86
30,86,86,86
