generation,best_fitness,average_fitness,optimal_solution
0,2395,1053.19,0
1,2468,1419.9,0
2,2528,1527.87,0
3,2528,1571.73,0
4,2528,1669.07,0
5,2535,1676.72,0
6,2535,1688.48,0
7,2946,1769.41,0
8,2946,1744.5,0
9,2946,1777.98,0
10,2946,1772.51,0
11,2946,1850.23,0
12,2946,1873.74,0
13,2946,1859.91,0
14,3003,1923.49,0
15,3037,1894.2,0
16,3124,1946.88,0
17,3124,2081.09,0
18,3124,2328.56,0
19,3181,2532.05,0
20,3265,2610.2,0
21,3265,2585.3,0
22,3272,2686.59,0
23,3272,2746.79,0
24,3272,2810.24,0
25,3272,2994.24,0
26,3272,3092.6,0
27,3272,3190.48,0
28,3272,3236.09,0
29,3272,3246.68,0
30,3272,3259.34,0
31,3272,3272,0
32,3272,3272,0
33,3272,3272,0
34,3272,3272,0
35,3272,3272,0
36,3272,3272,0
37,3272,3272,0
38,3272,3272,0
39,3272,3272,0
40,3272,3272,0
