generation,best_fitness,average_fitness,optimal_solution
0,326145,6843.73,0
1,339812,26684.3,0
2,343797,72072.6,0
3,350936,140296,0
4,358666,179102,0
5,364895,190408,0
6,364895,193427,0
7,364895,196970,0
8,366209,196038,0
9,368607,197100,0
10,368607,198671,0
11,373967,200701,0
12,373967,196669,0
13,373967,199658,0
14,374709,203396,0
15,374709,199880,0
16,374709,202020,0
17,374709,203303,0
18,374709,202941,0
19,374709,199234,0
20,374709,203081,0
21,374709,202923,0
22,375961,204172,0
23,375961,199566,0
24,375961,204691,0
25,375961,203138,0
26,375961,206216,0
27,375961,198047,0
28,375961,206551,0
29,375961,201332,0
30,375961,199441,0
31,375961,203481,0
32,375961,201433,0
33,375961,203766,0
34,375961,200494,0
35,375961,200264,0
36,375961,207798,0
37,375961,203256,0
38,375961,206094,0
39,375961,204199,0
40,375961,199791,0
41,375961,200059,0
42,375961,197742,0
43,375961,197297,0
44,375961,201775,0
45,375961,207251,0
46,375961,200374,0
47,375961,203809,0
48,375961,200413,0
49,375961,203318,0
50,375961,204973,0
51,375961,203717,0
52,375961,206965,0
53,375961,202960,0
54,375961,202552,0
55,375961,202813,0
56,375961,198820,0
57,375961,201122,0
58,375961,207158,0
59,375961,206292,0
60,375961,205554,0
61,375961,202304,0
62,375961,204275,0
63,375961,204181,0
64,375961,206197,0
65,375961,202614,0
66,375961,201415,0
67,375961,198740,0
68,375961,201190,0
69,375961,205034,0
70,375961,195609,0
71,375961,203236,0
72,375961,201719,0
73,375961,198512,0
74,375961,202391,0
75,375961,204819,0
76,375961,205113,0
77,375961,203303,0
78,375961,202131,0
79,375961,200066,0
80,375961,203062,0
81,375961,203514,0
82,375961,202570,0
83,375961,202799,0
84,375961,200608,0
85,375961,204419,0
86,375961,202791,0
87,375961,203486,0
88,375961,205981,0
89,375961,198006,0
90,375961,205882,0
91,375961,201044,0
92,375961,201764,0
93,375961,203057,0
94,375961,203288,0
95,375961,202289,0
96,375961,204451,0
97,375961,202432,0
98,375961,204674,0
99,375961,203117,0
100,375961,198536,0
101,375961,201135,0
102,375961,205509,0
103,375961,202845,0
104,375961,200695,0
105,375961,200757,0
106,375961,203360,0
107,375961,198782,0
108,375961,204444,0
109,375961,200676,0
110,375961,202504,0
111,375961,202397,0
112,375961,200195,0
113,375961,206841,0
114,375961,206014,0
115,375961,204484,0
116,375961,206552,0
117,375961,204464,0
118,375961,197947,0
119,375961,197382,0
120,375961,198801,0
121,375961,200064,0
122,375961,202912,0
123,375961,197468,0
124,375961,202898,0
125,375961,203736,0
126,375961,202400,0
127,375961,204074,0
128,375961,206848,0
129,375961,199932,0
130,375961,203383,0
131,375961,206708,0
132,375961,204273,0
133,375961,203404,0
134,375961,202023,0
135,375961,199920,0
136,375961,204385,0
137,375961,200874,0
138,375961,199953,0
139,375961,205744,0
140,375961,202886,0
141,375961,202571,0
142,375961,202697,0
143,375961,205400,0
144,375961,196817,0
145,375961,200239,0
146,375961,208705,0
147,375961,204543,0
148,375961,201506,0
149,375961,203985,0
150,375961,203358,0
151,375961,200865,0
152,375961,200908,0
153,375961,203879,0
154,375961,201314,0
155,375961,202192,0
156,375961,204732,0
157,375961,205143,0
158,375961,204084,0
159,375961,200987,0
160,375961,200737,0
161,375961,201751,0
162,375961,204855,0
