generation,best_fitness,average_fitness,optimal_solution
0,333576,60802.8,0
1,344022,152319,0
2,350092,200363,0
3,356579,213598,0
4,360936,217189,0
5,361373,221462,0
6,375961,221236,0
7,375961,220135,0
8,375961,222568,0
9,375961,224635,0
10,375961,225470,0
11,375961,230164,0
12,375961,226700,0
13,375961,228185,0
14,375961,229839,0
15,375961,229160,0
16,375961,222042,0
17,375961,227935,0
18,375961,227022,0
19,375961,226099,0
20,375961,225681,0
21,375961,225093,0
22,375961,230094,0
23,375961,227865,0
24,375961,229012,0
25,375961,229511,0
26,375961,227699,0
27,375961,232544,0
28,375961,231546,0
29,375961,227236,0
30,375961,234327,0
31,375961,227416,0
32,375961,233372,0
33,375961,229354,0
34,375961,228653,0
35,375961,227964,0
36,375961,229711,0
37,375961,226625,0
38,375961,228296,0
39,375961,226280,0
40,375961,227698,0
41,375961,230770,0
42,375961,226036,0
43,375961,230451,0
44,375961,227419,0
45,375961,231590,0
46,375961,230822,0
47,375961,225936,0
48,375961,227171,0
49,375961,224637,0
50,375961,226714,0
51,375961,226445,0
52,375961,228049,0
53,375961,227912,0
54,375961,229554,0
55,375961,229785,0
56,375961,229322,0
57,375961,228234,0
58,375961,227765,0
59,375961,223997,0
60,375961,230362,0
61,375961,228327,0
62,375961,227818,0
63,375961,228164,0
64,375961,226158,0
65,375961,227837,0
66,375961,227654,0
67,375961,225170,0
68,375961,227245,0
69,375961,228793,0
70,375961,232042,0
71,375961,228146,0
72,375961,228372,0
73,375961,223084,0
74,375961,225696,0
75,375961,229509,0
76,375961,228690,0
77,375961,230259,0
78,375961,226849,0
79,375961,227874,0
80,375961,231962,0
81,375961,226865,0
82,375961,230855,0
83,375961,228061,0
84,375961,229301,0
85,375961,230627,0
86,375961,232465,0
87,375961,229554,0
88,375961,225150,0
89,375961,227216,0
90,375961,229637,0
91,375961,228714,0
92,375961,227738,0
93,375961,224830,0
94,375961,227954,0
95,375961,224108,0
96,375961,225189,0
97,375961,231310,0
