generation,best_fitness,average_fitness,optimal_solution
0,41333,30982.7,43759
1,43759,33841.5,43759
2,43759,36132.1,43759
3,43759,38177.1,43759
4,43759,39813.6,43759
5,43759,40814.5,43759
6,43759,42269.8,43759
7,43759,43059.7,43759
8,43759,43586.9,43759
9,43759,43724.1,43759
10,43759,43756.3,43759
11,43759,43759,43759
12,43759,43759,43759
13,43759,43759,43759
14,43759,43759,43759
15,43759,43759,43759
16,43759,43759,43759
17,43759,43759,43759
18,43759,43759,43759
19,43759,43759,43759
20,43759,43759,43759
21,43759,43759,43759
22,43759,43759,43759
23,43759,43759,43759
24,43759,43759,43759
25,43759,43759,43759
26,43759,43759,43759
27,43759,43759,43759
28,43759,43759,43759
29,43759,43759,43759
30,43759,43759,43759
31,43759,43759,43759
32,43759,43759,43759
33,43759,43759,43759
34,43759,43759,43759
35,43759,43759,43759
36,43759,43759,43759
37,43759,43759,43759
38,43759,43759,43759
39,43759,43759,43759
40,43759,43759,43759
41,43759,43759,43759
42,43759,43759,43759
43,43759,43759,43759
44,43759,43759,43759
45,43759,43759,43759
46,43759,43759,43759
47,43759,43759,43759
48,43759,43759,43759
49,43759,43759,43759
50,43759,43759,43759
51,43759,43759,43759
52,43759,43759,43759
53,43759,43759,43759
54,43759,43759,43759
55,43759,43759,43759
56,43759,43759,43759
57,43759,43759,43759
58,43759,43759,43759
59,43759,43759,43759
60,43759,43759,43759
61,43759,43759,43759
62,43759,43759,43759
63,43759,43759,43759
64,43759,43759,43759
65,43759,43759,43759
66,43759,43759,43759
67,43759,43759,43759
68,43759,43759,43759
69,43759,43759,43759
70,43759,43759,43759
71,43759,43759,43759
72,43759,43759,43759
73,43759,43759,43759
74,43759,43759,43759
75,43759,43759,43759
76,43759,43759,43759
77,43759,43759,43759
78,43759,43759,43759
79,43759,43759,43759
80,43759,43759,43759
81,43759,43759,43759
82,43759,43759,43759
83,43759,43759,43759
84,43759,43759,43759
85,43759,43759,43759
86,43759,43759,43759
87,43759,43759,43759
88,43759,43759,43759
89,43759,43759,43759
90,43759,43759,43759
91,43759,43759,43759
92,43759,43759,43759
93,43759,43759,43759
94,43759,43759,43759
95,43759,43759,43759
96,43759,43759,43759
97,43759,43759,43759
98,43759,43759,43759
99,43759,43759,43759
100,43759,43759,43759
101,43759,43759,43759
102,43759,43759,43759
103,43759,43759,43759
104,43759,43759,43759
105,43759,43759,43759
106,43759,43759,43759
107,43759,43759,43759
108,43759,43759,43759
109,43759,43759,43759
110,43759,43759,43759
111,43759,43759,43759
112,43759,43759,43759
113,43759,43759,43759
114,43759,43759,43759
115,43759,43759,43759
116,43759,43759,43759
117,43759,43759,43759
118,43759,43759,43759
119,43759,43759,43759
120,43759,43759,43759
121,43759,43759,43759
122,43759,43759,43759
123,43759,43759,43759
124,43759,43759,43759
125,43759,43759,43759
126,43759,43759,43759
127,43759,43759,43759
128,43759,43759,43759
129,43759,43759,43759
130,43759,43759,43759
131,43759,43759,43759
132,43759,43759,43759
133,43759,43759,43759
134,43759,43759,43759
135,43759,43759,43759
136,43759,43759,43759
137,43759,43759,43759
138,43759,43759,43759
139,43759,43759,43759
140,43759,43759,43759
141,43759,43759,43759
142,43759,43759,43759
143,43759,43759,43759
144,43759,43759,43759
145,43759,43759,43759
146,43759,43759,43759
147,43759,43759,43759
148,43759,43759,43759
149,43759,43759,43759
150,43759,43759,43759
151,43759,43759,43759
152,43759,43759,43759
153,43759,43759,43759
154,43759,43759,43759
155,43759,43759,43759
156,43759,43759,43759
157,43759,43759,43759
158,43759,43759,43759
159,43759,43759,43759
160,43759,43759,43759
161,43759,43759,43759
162,43759,43759,43759
163,43759,43759,43759
164,43759,43759,43759
165,43759,43759,43759
166,43759,43759,43759
167,43759,43759,43759
168,43759,43759,43759
169,43759,43759,43759
170,43759,43759,43759
171,43759,43759,43759
172,43759,43759,43759
173,43759,43759,43759
174,43759,43759,43759
175,43759,43759,43759
176,43759,43759,43759
177,43759,43759,43759
178,43759,43759,43759
179,43759,43759,43759
180,43759,43759,43759
181,43759,43759,43759
182,43759,43759,43759
183,43759,43759,43759
184,43759,43759,43759
185,43759,43759,43759
186,43759,43759,43759
187,43759,43759,43759
188,43759,43759,43759
189,43759,43759,43759
190,43759,43759,43759
191,43759,43759,43759
192,43759,43759,43759
193,43759,43759,43759
194,43759,43759,43759
195,43759,43759,43759
196,43759,43759,43759
197,43759,43759,43759
198,43759,43759,43759
199,43759,43759,43759
