generation,best_fitness,average_fitness,optimal_solution
0,15333,3871.03,0
1,15333,6492.83,0
2,15333,7893.98,0
3,15534,9119.38,0
4,15534,9896.48,0
5,15720,10730.1,0
6,17008,10965.6,0
7,17008,11089.3,0
8,17008,11496.9,0
9,17008,11428.6,0
10,17673,12164,0
11,17673,12251.8,0
12,17673,12257.6,0
13,17673,12635.2,0
14,17673,13262.7,0
15,18205,13434.9,0
16,18205,13582.4,0
17,18465,13348,0
18,18465,14211.7,0
19,18465,14207.9,0
20,18465,14939.1,0
21,19064,15979.9,0
22,19064,16146.4,0
23,19064,16376.7,0
24,19064,16453.3,0
25,19064,16625,0
26,19064,17093.5,0
27,19064,17550.3,0
28,19064,17969.3,0
29,19064,18161,0
30,19064,18573.2,0
31,19064,18534.3,0
32,19064,18806.6,0
33,19064,19063.3,0
34,19064,19064,0
35,19064,19064,0
36,19064,19064,0
37,19064,19064,0
38,19064,19064,0
39,19064,19064,0
40,19064,19064,0
41,19064,19064,0
42,19064,19064,0
43,19064,19064,0
44,19064,19064,0
45,19064,19064,0
46,19064,19064,0
47,19064,19064,0
48,19064,19064,0
49,19064,19064,0
50,19064,19064,0
51,19064,19064,0
52,19064,19064,0
53,19064,19064,0
54,19064,19064,0
55,19064,19064,0
56,19064,19064,0
57,19064,19064,0
58,19064,19064,0
59,19064,19064,0
60,19064,19064,0
61,19064,19064,0
62,19064,19064,0
63,19064,19064,0
64,19064,19064,0
65,19064,19064,0
66,19064,19064,0
67,19064,19064,0
68,19064,19064,0
69,19064,19064,0
70,19064,19064,0
71,19064,19064,0
72,19064,19064,0
73,19064,19064,0
74,19064,19064,0
75,19064,19064,0
76,19064,19064,0
77,19064,19064,0
78,19064,19064,0
79,19064,19064,0
80,19064,19064,0
81,19064,19064,0
82,19064,19064,0
83,19064,19064,0
84,19064,19064,0
85,19064,19064,0
86,19064,19064,0
87,19064,19064,0
88,19064,19064,0
89,19064,19064,0
90,19064,19064,0
91,19064,19064,0
92,19064,19064,0
93,19064,19064,0
94,19064,19064,0
95,19064,19064,0
96,19064,19064,0
97,19064,19064,0
98,19064,19064,0
99,19064,19064,0
100,19064,19064,0
101,19064,19064,0
102,19064,19064,0
103,19064,19064,0
104,19064,19064,0
105,19064,19064,0
106,19064,19064,0
107,19064,19064,0
108,19064,19064,0
109,19064,19064,0
110,19064,19064,0
111,19064,19064,0
112,19064,19064,0
113,19064,19064,0
114,19064,19064,0
115,19064,19064,0
116,19064,19064,0
117,19064,19064,0
118,19064,19064,0
119,19064,19064,0
120,19064,19064,0
121,19064,19064,0
122,19064,19064,0
123,19064,19064,0
124,19064,19064,0
125,19064,19064,0
126,19064,19064,0
127,19064,19064,0
128,19064,19064,0
129,19064,19064,0
130,19064,19064,0
131,19064,19064,0
132,19064,19064,0
133,19064,19064,0
134,19064,19064,0
135,19064,19064,0
136,19064,19064,0
137,19064,19064,0
138,19064,19064,0
139,19064,19064,0
140,19064,19064,0
141,19064,19064,0
142,19064,19064,0
143,19064,19064,0
144,19064,19064,0
145,19064,19064,0
146,19064,19064,0
147,19064,19064,0
148,19064,19064,0
149,19064,19064,0
150,19064,19064,0
151,19064,19064,0
152,19064,19064,0
153,19064,19064,0
154,19064,19064,0
155,19064,19064,0
156,19064,19064,0
157,19064,19064,0
158,19064,19064,0
159,19064,19064,0
160,19064,19064,0
161,19064,19064,0
162,19064,19064,0
163,19064,19064,0
164,19064,19064,0
165,19064,19064,0
166,19064,19064,0
167,19064,19064,0
168,19064,19064,0
169,19064,19064,0
170,19064,19064,0
171,19064,19064,0
172,19064,19064,0
173,19064,19064,0
174,19064,19064,0
175,19064,19064,0
176,19064,19064,0
177,19064,19064,0
178,19064,19064,0
179,19064,19064,0
180,19064,19064,0
181,19064,19064,0
182,19064,19064,0
183,19064,19064,0
184,19064,19064,0
185,19064,19064,0
186,19064,19064,0
187,19064,19064,0
188,19064,19064,0
189,19064,19064,0
190,19064,19064,0
191,19064,19064,0
192,19064,19064,0
193,19064,19064,0
194,19064,19064,0
195,19064,19064,0
196,19064,19064,0
197,19064,19064,0
198,19064,19064,0
199,19064,19064,0
