generation,best_fitness,average_fitness,optimal_solution
0,-1,364.432,0
1,32640,364.432,0
2,32640,364.432,0
3,32640,870.988,0
4,33105,1782.31,0
5,33105,3296.48,0
6,33105,5508.12,0
7,33354,7732.56,0
8,33665,11530.3,0
9,33665,15011.9,0
10,33665,18610.1,0
11,33679,22871.1,0
12,34104,26697.5,0
13,34752,27527.4,0
14,35445,27809.1,0
15,35445,28941.9,0
16,35623,30105.6,0
17,35635,29889.8,0
18,35654,31474.1,0
19,35979,31756.3,0
20,36291,32252.4,0
21,36291,32305.4,0
22,36306,32623.2,0
23,36306,33382.5,0
24,36306,33564.8,0
25,36499,34467.9,0
26,36697,35107.5,0
27,36697,35443.3,0
28,36767,35837.1,0
29,36767,36104.8,0
30,36767,36139.7,0
31,36767,36262.9,0
32,36942,36503.2,0
33,36942,36565.6,0
34,36965,36172.9,0
35,36965,36620.8,0
36,36965,36506.6,0
37,36965,36836.5,0
38,36965,36897.3,0
39,36965,36941.9,0
40,36965,36962.6,0
41,36965,36965,0
42,36965,36965,0
43,36965,36965,0
44,36965,36965,0
45,36965,36965,0
46,36965,36965,0
47,36965,36965,0
48,36965,36965,0
49,36965,36965,0
50,36965,36965,0
51,36965,36965,0
52,36965,36965,0
53,36965,36965,0
54,36965,36965,0
55,36965,36965,0
56,36965,36965,0
57,36965,36965,0
58,36965,36965,0
59,36965,36965,0
60,36965,36965,0
61,36965,36965,0
62,36965,36965,0
63,36965,36965,0
64,36965,36965,0
65,36965,36965,0
66,36965,36965,0
67,36965,36965,0
68,36965,36965,0
69,36965,36965,0
70,36965,36965,0
71,36965,36965,0
72,36965,36965,0
73,36965,36965,0
74,36965,36965,0
75,36965,36965,0
76,36965,36965,0
77,36965,36965,0
78,36965,36965,0
79,36965,36965,0
80,36965,36965,0
81,36965,36965,0
82,36965,36965,0
83,36965,36965,0
84,36965,36965,0
85,36965,36965,0
86,36965,36965,0
87,36965,36965,0
88,36965,36965,0
89,36965,36965,0
90,36965,36965,0
91,36965,36965,0
92,36965,36965,0
93,36965,36965,0
94,36965,36965,0
95,36965,36965,0
96,36965,36965,0
97,36965,36965,0
98,36965,36965,0
99,36965,36965,0
100,36965,36965,0
101,36965,36965,0
102,36965,36965,0
103,36965,36965,0
104,36965,36965,0
105,36965,36965,0
106,36965,36965,0
107,36965,36965,0
108,36965,36965,0
109,36965,36965,0
110,36965,36965,0
111,36965,36965,0
112,36965,36965,0
113,36965,36965,0
114,36965,36965,0
115,36965,36965,0
116,36965,36965,0
117,36965,36965,0
118,36965,36965,0
119,36965,36965,0
120,36965,36965,0
121,36965,36965,0
122,36965,36965,0
123,36965,36965,0
124,36965,36965,0
125,36965,36965,0
126,36965,36965,0
127,36965,36965,0
128,36965,36965,0
129,36965,36965,0
130,36965,36965,0
131,36965,36965,0
132,36965,36965,0
133,36965,36965,0
134,36965,36965,0
135,36965,36965,0
136,36965,36965,0
137,36965,36965,0
138,36965,36965,0
139,36965,36965,0
140,36965,36965,0
141,36965,36965,0
142,36965,36965,0
143,36965,36965,0
144,36965,36965,0
145,36965,36965,0
146,36965,36965,0
147,36965,36965,0
148,36965,36965,0
149,36965,36965,0
150,36965,36965,0
151,36965,36965,0
152,36965,36965,0
153,36965,36965,0
154,36965,36965,0
155,36965,36965,0
156,36965,36965,0
157,36965,36965,0
158,36965,36965,0
159,36965,36965,0
160,36965,36965,0
161,36965,36965,0
162,36965,36965,0
163,36965,36965,0
164,36965,36965,0
165,36965,36965,0
166,36965,36965,0
167,36965,36965,0
168,36965,36965,0
169,36965,36965,0
170,36965,36965,0
171,36965,36965,0
172,36965,36965,0
173,36965,36965,0
174,36965,36965,0
175,36965,36965,0
176,36965,36965,0
177,36965,36965,0
178,36965,36965,0
179,36965,36965,0
180,36965,36965,0
181,36965,36965,0
182,36965,36965,0
183,36965,36965,0
184,36965,36965,0
185,36965,36965,0
186,36965,36965,0
187,36965,36965,0
188,36965,36965,0
189,36965,36965,0
190,36965,36965,0
191,36965,36965,0
192,36965,36965,0
193,36965,36965,0
194,36965,36965,0
195,36965,36965,0
196,36965,36965,0
197,36965,36965,0
198,36965,36965,0
199,36965,36965,0
