generation,best_fitness,average_fitness,optimal_solution
0,-1,788.08,0
1,31893,315.416,0
2,31893,392.112,0
3,31893,850.868,0
4,31893,2183.65,0
5,31893,3710.21,0
6,31893,6141.82,0
7,31893,7285.05,0
8,32072,9424.28,0
9,33668,12241.2,0
10,33668,12731.3,0
11,33729,13609.3,0
12,33729,15208.3,0
13,33966,14830.3,0
14,34652,14389.8,0
15,34652,14529,0
16,34652,15215.3,0
17,35325,15939.5,0
18,35325,15527.9,0
19,35325,15912.2,0
20,35325,17327.1,0
21,35325,16657.7,0
22,35325,17049.1,0
23,35325,18015.3,0
24,35325,17307.5,0
25,35325,17535.8,0
26,35437,16734.2,0
27,35437,16636.5,0
28,35437,17333.3,0
29,35437,17409.9,0
30,35955,17885.5,0
31,36908,17793.3,0
32,38959,18526,0
33,38959,17816,0
34,38959,17989.4,0
35,38959,17790.2,0
36,38959,18125.6,0
37,38959,18160.2,0
38,38959,17612,0
39,38959,17158.3,0
40,38959,17501.5,0
41,38959,16819.5,0
42,40979,15848.1,0
43,40979,15712.8,0
44,40979,14716.5,0
45,40979,13168.3,0
46,41446,14449.5,0
47,42348,14301,0
48,42348,13572,0
49,42348,13357.6,0
50,42348,14174.2,0
51,42348,14505.9,0
52,42348,13681.8,0
53,42348,15091.9,0
54,42348,15954.3,0
55,42348,15274.3,0
56,42348,15710.3,0
57,42348,16534.8,0
58,42348,16394.3,0
59,42348,14964.7,0
60,42348,14226.7,0
61,44478,15339.1,0
62,44478,14952.4,0
63,44478,14871.1,0
64,44478,13463.4,0
65,44478,13688.2,0
66,44478,15647.8,0
67,44478,15235.1,0
68,44478,14220.4,0
69,44478,13663,0
70,44478,14140.5,0
71,44478,15104.7,0
72,44478,14335.7,0
73,44478,15353.6,0
74,44478,15058.8,0
75,44478,15633.9,0
76,44478,16834.8,0
77,44478,16709.9,0
78,44478,16249.2,0
79,44478,15449.3,0
80,44478,17801.9,0
81,44478,17193,0
82,44478,16864.7,0
83,44478,16909.2,0
84,44478,16736.6,0
85,44478,16191.9,0
86,44478,15847.8,0
87,44478,14976.7,0
88,44478,16273.5,0
89,44478,15978.8,0
90,44478,14903,0
91,45542,13750.4,0
92,45542,14878.1,0
93,45542,14363.4,0
94,45542,13143.4,0
95,45542,12670.6,0
96,45542,13165.9,0
97,45542,12612.8,0
98,45542,13589.1,0
99,45542,13958.9,0
100,45542,13902.2,0
101,45542,14813,0
102,45542,14072.9,0
103,45542,13568,0
104,45542,14023.3,0
105,45542,13878.9,0
106,45542,14257.8,0
107,45542,13423.4,0
108,45542,15498.6,0
109,45542,16902,0
110,45542,15734.5,0
111,45542,15019.8,0
112,45542,14991.4,0
113,45542,14057.1,0
114,45542,15326.4,0
115,45542,15500.3,0
116,45542,14917.8,0
117,45542,15000.3,0
118,45542,15051.4,0
119,45542,15095.1,0
120,45542,15574.6,0
121,45542,13967.8,0
122,45542,14886.2,0
123,45542,15089.2,0
124,45542,14915.1,0
125,45542,16312.3,0
126,45542,15818,0
127,45542,14118.1,0
128,45542,13904.3,0
129,45542,14028.2,0
130,45542,14497.7,0
131,45542,14469.1,0
132,45542,14464.4,0
133,45542,14377.5,0
134,45542,14543.5,0
135,45542,14266.2,0
136,45542,14815.9,0
137,45542,12855.3,0
138,45542,14314,0
139,45542,13757,0
140,45542,13892,0
141,45542,13871.7,0
142,45542,13836.3,0
143,45542,14780.8,0
144,45542,14910.2,0
145,45542,14398.1,0
146,45542,14909.5,0
147,45542,14788.9,0
148,45542,15484.3,0
149,45542,14894.9,0
150,45542,15666.7,0
151,45542,15325.2,0
152,45542,16112.1,0
153,45542,15856.6,0
154,45542,15607.3,0
155,45542,15402,0
156,45542,15080.1,0
157,45542,13871.6,0
158,45542,15384.9,0
159,45542,16463.3,0
160,45542,16255.9,0
161,45542,16277.3,0
162,45542,16322.3,0
163,45542,15625.9,0
164,45542,15712.8,0
165,45542,16605.5,0
166,45542,15938.8,0
167,45542,15188.2,0
168,45542,16259.5,0
169,45542,16770.4,0
170,45542,16827.7,0
171,45542,17506.9,0
172,45542,17375.7,0
173,45542,15915.4,0
174,45542,15565.2,0
175,45542,16478.6,0
176,45542,15040.5,0
177,45542,15179.1,0
178,45542,15562.8,0
179,45542,14693.5,0
180,45542,14207.2,0
181,45542,14008.2,0
182,45542,14518.3,0
183,45542,16014.9,0
184,45542,16081.4,0
185,45542,15476.2,0
186,45542,14807.1,0
187,45542,14821.3,0
188,45542,15248.6,0
189,45542,14447.8,0
190,45542,14277.3,0
191,45542,13775.2,0
192,45542,15143.1,0
193,45542,14599.6,0
194,45542,14022.6,0
195,45542,13745.6,0
196,45542,13639.5,0
197,45542,14197,0
198,45542,13211.4,0
199,45542,13087.4,0
