generation,best_fitness,average_fitness,optimal_solution
0,-1,147.684,0
1,12943,147.684,0
2,12943,385.088,0
3,16389,957.352,0
4,16389,1365.67,0
5,16789,2539.5,0
6,16789,2838.44,0
7,16789,3901.19,0
8,17535,4721.9,0
9,19278,5405.06,0
10,19278,6584.02,0
11,19278,6808.4,0
12,19278,7749.82,0
13,19278,7974.53,0
14,19525,8575.86,0
15,19525,9809.2,0
16,21377,9720.87,0
17,21377,9787.72,0
18,21377,9463.91,0
19,21377,9560.19,0
20,21377,9906.69,0
21,21377,9875.83,0
22,21425,9888.03,0
23,21425,10256.8,0
24,21425,10018.6,0
25,21954,10105.6,0
26,21954,10334.7,0
27,21954,10398.7,0
28,21954,10028.1,0
29,21954,9731.21,0
30,21954,10165,0
31,21954,10726.6,0
32,21954,10639.3,0
33,21954,11522.9,0
34,22708,11540.7,0
35,22708,11257.1,0
36,22708,11484.8,0
37,22708,10816.3,0
38,22708,11245.7,0
39,22708,11377.5,0
40,22708,11050.2,0
41,22745,11256.1,0
42,22745,10691.3,0
43,22745,11510.2,0
44,22745,11083.9,0
45,22745,10852.6,0
46,23329,10097.4,0
47,23329,9863.46,0
48,23329,9067.71,0
49,23329,9632.2,0
50,23329,9546.82,0
51,23329,10219,0
52,23329,8566.12,0
53,23329,9421.49,0
54,23329,10218.3,0
55,23329,10651,0
56,23329,10764,0
57,23329,10792.3,0
58,23329,10491.5,0
59,23329,10736.6,0
60,23329,11066.2,0
61,23329,10718.2,0
62,23329,11340.5,0
63,23329,9807.4,0
64,23329,9839.9,0
65,23329,10173,0
66,23329,10751.9,0
67,23329,11456.6,0
68,23329,10830.4,0
69,23329,9785.4,0
70,23329,10122.5,0
71,23329,11041.2,0
72,23329,10990.5,0
73,23329,10667.3,0
74,23329,10624.8,0
75,23329,11241,0
76,23329,10615.5,0
77,23329,10126.7,0
78,23329,9118.44,0
79,23329,9760.01,0
80,23329,10323.7,0
81,23329,10537.6,0
82,23329,11024.1,0
83,23329,10495.7,0
84,23329,10428.1,0
85,23329,11447.8,0
86,23329,11708.1,0
87,23329,10593,0
88,23329,10921.8,0
89,23329,10379.6,0
90,23329,9773.21,0
91,23329,9937.53,0
92,23329,10529.7,0
93,23818,11127.7,0
94,23818,10591.9,0
95,23818,11136.2,0
96,23818,11466,0
97,23818,10704.7,0
98,23818,10079,0
99,23818,10688,0
100,23818,10765.5,0
101,23818,10496.4,0
102,23818,10349.4,0
103,23818,9850.52,0
104,23818,9788,0
105,23818,10573.9,0
106,23818,10615.7,0
107,23818,10586.3,0
108,23818,10959.2,0
109,23818,11214.3,0
110,23818,11285.7,0
111,23818,10954.4,0
112,23818,12138.2,0
113,23818,11167,0
114,23818,9565.42,0
115,23818,10115.9,0
116,23818,10687.2,0
117,23818,10538.4,0
118,23818,10456.2,0
119,23818,10419.7,0
120,23818,9562.2,0
121,23818,10260.6,0
122,23818,10185,0
123,23818,9974.56,0
124,23818,8633.53,0
125,23818,9011.83,0
126,23818,9718.41,0
127,23818,9625.7,0
128,23818,9549.72,0
129,23818,9446.03,0
130,23818,9882.79,0
131,23818,8458.22,0
132,23818,8800.65,0
133,23818,8873.64,0
134,23818,9332.37,0
135,23818,9161.51,0
136,23818,10210.5,0
137,23818,10512.9,0
138,23818,10916.6,0
139,23818,11185.3,0
140,23818,10192,0
141,23818,10376.4,0
142,23818,10962,0
143,23818,10258.9,0
144,23818,11013.2,0
145,23818,10825.3,0
146,23818,10663.3,0
147,23818,9583.02,0
148,23818,9362.3,0
149,23818,9568.54,0
150,23818,9066.38,0
151,23818,9515.65,0
152,23818,9497.08,0
153,23818,10908.9,0
154,23818,10394.5,0
155,23818,10467,0
156,23818,9482.94,0
157,23818,9489.72,0
158,23818,9437.82,0
159,23818,10016.6,0
160,23818,9598.41,0
161,23818,9055.07,0
162,23818,9200.99,0
163,23818,9373.22,0
164,23818,9575.38,0
165,23818,9988.44,0
166,23818,9887.74,0
167,23818,9379,0
168,23818,10466.6,0
169,23818,10059.7,0
170,23818,9645.61,0
171,23818,9465.79,0
172,23818,8799.55,0
173,23818,9474.56,0
174,23818,9877.69,0
175,23818,9984.15,0
176,23818,9810.84,0
177,23818,9746.31,0
178,23818,10739,0
179,23818,11063.7,0
180,23818,10584.8,0
181,23818,10233.2,0
182,23818,10844.6,0
183,23818,10629.1,0
184,23818,10846.3,0
185,23818,10783.3,0
186,23818,11258.7,0
187,23818,10585.5,0
188,23818,10332.5,0
189,23818,10444.7,0
190,23818,10465.7,0
191,23818,11023.1,0
192,23818,10323.5,0
193,23818,10090,0
194,23818,10189,0
195,23818,10631.5,0
196,23818,10871.4,0
197,23818,10325.7,0
198,23818,9924.75,0
199,23818,10361.8,0
