generation,best_fitness,average_fitness,optimal_solution
0,78800,39376,78800
1,78800,44656.2,78800
2,78800,47457,78800
3,78800,53449.2,78800
4,78800,58172.2,78800
5,78800,63854.4,78800
6,78800,67956.6,78800
7,78800,71728.3,78800
8,78800,75150,78800
9,78800,77420,78800
10,78800,78574.3,78800
11,78800,78800,78800
12,78800,78800,78800
13,78800,78800,78800
14,78800,78800,78800
15,78800,78800,78800
16,78800,78800,78800
17,78800,78800,78800
18,78800,78800,78800
19,78800,78800,78800
20,78800,78800,78800
21,78800,78800,78800
22,78800,78800,78800
23,78800,78800,78800
24,78800,78800,78800
25,78800,78800,78800
26,78800,78800,78800
27,78800,78800,78800
28,78800,78800,78800
29,78800,78800,78800
30,78800,78800,78800
31,78800,78800,78800
32,78800,78800,78800
33,78800,78800,78800
34,78800,78800,78800
35,78800,78800,78800
36,78800,78800,78800
37,78800,78800,78800
38,78800,78800,78800
39,78800,78800,78800
40,78800,78800,78800
41,78800,78800,78800
42,78800,78800,78800
43,78800,78800,78800
44,78800,78800,78800
45,78800,78800,78800
46,78800,78800,78800
47,78800,78800,78800
48,78800,78800,78800
49,78800,78800,78800
50,78800,78800,78800
51,78800,78800,78800
52,78800,78800,78800
53,78800,78800,78800
54,78800,78800,78800
55,78800,78800,78800
56,78800,78800,78800
57,78800,78800,78800
58,78800,78800,78800
59,78800,78800,78800
60,78800,78800,78800
61,78800,78800,78800
62,78800,78800,78800
63,78800,78800,78800
64,78800,78800,78800
65,78800,78800,78800
66,78800,78800,78800
67,78800,78800,78800
68,78800,78800,78800
69,78800,78800,78800
70,78800,78800,78800
71,78800,78800,78800
72,78800,78800,78800
73,78800,78800,78800
74,78800,78800,78800
75,78800,78800,78800
76,78800,78800,78800
77,78800,78800,78800
78,78800,78800,78800
79,78800,78800,78800
80,78800,78800,78800
81,78800,78800,78800
82,78800,78800,78800
83,78800,78800,78800
84,78800,78800,78800
85,78800,78800,78800
86,78800,78800,78800
87,78800,78800,78800
88,78800,78800,78800
89,78800,78800,78800
90,78800,78800,78800
91,78800,78800,78800
92,78800,78800,78800
93,78800,78800,78800
94,78800,78800,78800
95,78800,78800,78800
96,78800,78800,78800
97,78800,78800,78800
98,78800,78800,78800
99,78800,78800,78800
100,78800,78800,78800
101,78800,78800,78800
102,78800,78800,78800
103,78800,78800,78800
104,78800,78800,78800
105,78800,78800,78800
106,78800,78800,78800
107,78800,78800,78800
108,78800,78800,78800
109,78800,78800,78800
110,78800,78800,78800
111,78800,78800,78800
112,78800,78800,78800
113,78800,78800,78800
114,78800,78800,78800
115,78800,78800,78800
116,78800,78800,78800
117,78800,78800,78800
118,78800,78800,78800
119,78800,78800,78800
120,78800,78800,78800
121,78800,78800,78800
122,78800,78800,78800
123,78800,78800,78800
124,78800,78800,78800
125,78800,78800,78800
126,78800,78800,78800
127,78800,78800,78800
128,78800,78800,78800
129,78800,78800,78800
130,78800,78800,78800
131,78800,78800,78800
132,78800,78800,78800
133,78800,78800,78800
134,78800,78800,78800
135,78800,78800,78800
136,78800,78800,78800
137,78800,78800,78800
138,78800,78800,78800
139,78800,78800,78800
140,78800,78800,78800
141,78800,78800,78800
142,78800,78800,78800
143,78800,78800,78800
144,78800,78800,78800
145,78800,78800,78800
146,78800,78800,78800
147,78800,78800,78800
148,78800,78800,78800
149,78800,78800,78800
150,78800,78800,78800
151,78800,78800,78800
152,78800,78800,78800
153,78800,78800,78800
154,78800,78800,78800
155,78800,78800,78800
156,78800,78800,78800
157,78800,78800,78800
158,78800,78800,78800
159,78800,78800,78800
160,78800,78800,78800
161,78800,78800,78800
162,78800,78800,78800
163,78800,78800,78800
164,78800,78800,78800
165,78800,78800,78800
166,78800,78800,78800
167,78800,78800,78800
168,78800,78800,78800
169,78800,78800,78800
170,78800,78800,78800
171,78800,78800,78800
172,78800,78800,78800
173,78800,78800,78800
174,78800,78800,78800
175,78800,78800,78800
176,78800,78800,78800
177,78800,78800,78800
178,78800,78800,78800
179,78800,78800,78800
180,78800,78800,78800
181,78800,78800,78800
182,78800,78800,78800
183,78800,78800,78800
184,78800,78800,78800
185,78800,78800,78800
186,78800,78800,78800
187,78800,78800,78800
188,78800,78800,78800
189,78800,78800,78800
190,78800,78800,78800
191,78800,78800,78800
192,78800,78800,78800
193,78800,78800,78800
194,78800,78800,78800
195,78800,78800,78800
196,78800,78800,78800
197,78800,78800,78800
198,78800,78800,78800
199,78800,78800,78800
