generation,best_fitness,average_fitness,optimal_solution
0,73,25.792,73
1,73,32.548,73
2,73,41.128,73
3,73,48.568,73
4,73,49.664,73
5,73,50.228,73
6,73,55.736,73
7,73,56.204,73
8,73,62.784,73
9,73,66.596,73
10,73,70.92,73
11,73,72.056,73
12,73,72.996,73
13,73,73,73
14,73,73,73
15,73,73,73
16,73,73,73
17,73,73,73
18,73,73,73
19,73,73,73
20,73,73,73
21,73,73,73
22,73,73,73
23,73,73,73
24,73,73,73
25,73,73,73
26,73,73,73
27,73,73,73
28,73,73,73
29,73,73,73
30,73,73,73
31,73,73,73
32,73,73,73
33,73,73,73
34,73,73,73
35,73,73,73
36,73,73,73
37,73,73,73
38,73,73,73
39,73,73,73
40,73,73,73
41,73,73,73
42,73,73,73
43,73,73,73
44,73,73,73
45,73,73,73
46,73,73,73
47,73,73,73
48,73,73,73
49,73,73,73
50,73,73,73
51,73,73,73
52,73,73,73
53,73,73,73
54,73,73,73
55,73,73,73
56,73,73,73
57,73,73,73
58,73,73,73
59,73,73,73
60,73,73,73
61,73,73,73
62,73,73,73
63,73,73,73
64,73,73,73
65,73,73,73
66,73,73,73
67,73,73,73
68,73,73,73
69,73,73,73
70,73,73,73
71,73,73,73
72,73,73,73
73,73,73,73
74,73,73,73
75,73,73,73
76,73,73,73
77,73,73,73
78,73,73,73
79,73,73,73
80,73,73,73
81,73,73,73
82,73,73,73
83,73,73,73
84,73,73,73
85,73,73,73
86,73,73,73
87,73,73,73
88,73,73,73
89,73,73,73
90,73,73,73
91,73,73,73
92,73,73,73
93,73,73,73
94,73,73,73
95,73,73,73
96,73,73,73
97,73,73,73
98,73,73,73
99,73,73,73
100,73,73,73
101,73,73,73
102,73,73,73
103,73,73,73
104,73,73,73
105,73,73,73
106,73,73,73
107,73,73,73
108,73,73,73
109,73,73,73
110,73,73,73
111,73,73,73
112,73,73,73
113,73,73,73
114,73,73,73
115,73,73,73
116,73,73,73
117,73,73,73
118,73,73,73
119,73,73,73
120,73,73,73
121,73,73,73
122,73,73,73
123,73,73,73
124,73,73,73
125,73,73,73
126,73,73,73
127,73,73,73
128,73,73,73
129,73,73,73
130,73,73,73
131,73,73,73
132,73,73,73
133,73,73,73
134,73,73,73
135,73,73,73
136,73,73,73
137,73,73,73
138,73,73,73
139,73,73,73
140,73,73,73
141,73,73,73
142,73,73,73
143,73,73,73
144,73,73,73
145,73,73,73
146,73,73,73
147,73,73,73
148,73,73,73
149,73,73,73
150,73,73,73
151,73,73,73
152,73,73,73
153,73,73,73
154,73,73,73
155,73,73,73
156,73,73,73
157,73,73,73
158,73,73,73
159,73,73,73
160,73,73,73
161,73,73,73
162,73,73,73
163,73,73,73
164,73,73,73
165,73,73,73
166,73,73,73
167,73,73,73
168,73,73,73
169,73,73,73
170,73,73,73
171,73,73,73
172,73,73,73
173,73,73,73
174,73,73,73
175,73,73,73
176,73,73,73
177,73,73,73
178,73,73,73
179,73,73,73
180,73,73,73
181,73,73,73
182,73,73,73
183,73,73,73
184,73,73,73
185,73,73,73
186,73,73,73
187,73,73,73
188,73,73,73
189,73,73,73
190,73,73,73
191,73,73,73
192,73,73,73
193,73,73,73
194,73,73,73
195,73,73,73
196,73,73,73
197,73,73,73
198,73,73,73
199,73,73,73
