generation,best_fitness,average_fitness,optimal_solution
0,10923,3386.27,0
1,11146,6306.22,0
2,11236,8603.4,0
3,11243,9424.49,0
4,12060,10190.5,0
5,12060,10480.5,0
6,12060,10854.9,0
7,12342,11084.9,0
8,12342,11421.9,0
9,12397,11581.2,0
10,12397,11789.5,0
11,12508,11918.7,0
12,12508,12171.4,0
13,12508,12180.1,0
14,12508,12341.6,0
15,12508,12385.2,0
16,12508,12392.5,0
17,12508,12480.4,0
18,12508,12500.4,0
19,12508,12507.6,0
20,12508,12508,0
21,12508,12508,0
22,12508,12508,0
23,12508,12508,0
24,12508,12508,0
25,12508,12508,0
26,12508,12508,0
27,12508,12508,0
28,12508,12508,0
29,12508,12508,0
30,12508,12508,0
31,12508,12508,0
32,12508,12508,0
33,12508,12508,0
34,12508,12508,0
35,12508,12508,0
36,12508,12508,0
37,12508,12508,0
38,12508,12508,0
39,12508,12508,0
40,12508,12508,0
41,12508,12508,0
42,12508,12508,0
43,12508,12508,0
44,12508,12508,0
45,12508,12508,0
46,12508,12508,0
47,12508,12508,0
48,12508,12508,0
49,12508,12508,0
50,12508,12508,0
51,12508,12508,0
52,12508,12508,0
53,12508,12508,0
54,12508,12508,0
55,12508,12508,0
56,12508,12508,0
57,12508,12508,0
58,12508,12508,0
59,12508,12508,0
60,12508,12508,0
61,12508,12508,0
62,12508,12508,0
63,12508,12508,0
64,12508,12508,0
65,12508,12508,0
66,12508,12508,0
67,12508,12508,0
68,12508,12508,0
69,12508,12508,0
70,12508,12508,0
71,12508,12508,0
72,12508,12508,0
73,12508,12508,0
74,12508,12508,0
75,12508,12508,0
76,12508,12508,0
77,12508,12508,0
78,12508,12508,0
79,12508,12508,0
80,12508,12508,0
81,12508,12508,0
82,12508,12508,0
83,12508,12508,0
84,12508,12508,0
85,12508,12508,0
86,12508,12508,0
87,12508,12508,0
88,12508,12508,0
89,12508,12508,0
90,12508,12508,0
91,12508,12508,0
92,12508,12508,0
93,12508,12508,0
94,12508,12508,0
95,12508,12508,0
96,12508,12508,0
97,12508,12508,0
98,12508,12508,0
99,12508,12508,0
100,12508,12508,0
101,12508,12508,0
102,12508,12508,0
103,12508,12508,0
104,12508,12508,0
105,12508,12508,0
106,12508,12508,0
107,12508,12508,0
108,12508,12508,0
109,12508,12508,0
110,12508,12508,0
111,12508,12508,0
112,12508,12508,0
113,12508,12508,0
114,12508,12508,0
115,12508,12508,0
116,12508,12508,0
117,12508,12508,0
118,12508,12508,0
119,12508,12508,0
120,12508,12508,0
121,12508,12508,0
122,12508,12508,0
123,12508,12508,0
124,12508,12508,0
125,12508,12508,0
126,12508,12508,0
127,12508,12508,0
128,12508,12508,0
129,12508,12508,0
130,12508,12508,0
131,12508,12508,0
132,12508,12508,0
133,12508,12508,0
134,12508,12508,0
135,12508,12508,0
136,12508,12508,0
137,12508,12508,0
138,12508,12508,0
139,12508,12508,0
140,12508,12508,0
141,12508,12508,0
142,12508,12508,0
143,12508,12508,0
144,12508,12508,0
145,12508,12508,0
146,12508,12508,0
147,12508,12508,0
148,12508,12508,0
149,12508,12508,0
150,12508,12508,0
151,12508,12508,0
152,12508,12508,0
153,12508,12508,0
154,12508,12508,0
155,12508,12508,0
156,12508,12508,0
157,12508,12508,0
158,12508,12508,0
159,12508,12508,0
160,12508,12508,0
161,12508,12508,0
162,12508,12508,0
163,12508,12508,0
164,12508,12508,0
165,12508,12508,0
166,12508,12508,0
167,12508,12508,0
168,12508,12508,0
169,12508,12508,0
170,12508,12508,0
171,12508,12508,0
172,12508,12508,0
173,12508,12508,0
174,12508,12508,0
175,12508,12508,0
176,12508,12508,0
177,12508,12508,0
178,12508,12508,0
179,12508,12508,0
180,12508,12508,0
181,12508,12508,0
182,12508,12508,0
183,12508,12508,0
184,12508,12508,0
185,12508,12508,0
186,12508,12508,0
187,12508,12508,0
188,12508,12508,0
189,12508,12508,0
190,12508,12508,0
191,12508,12508,0
192,12508,12508,0
193,12508,12508,0
194,12508,12508,0
195,12508,12508,0
196,12508,12508,0
197,12508,12508,0
198,12508,12508,0
199,12508,12508,0
