generation,best_fitness,average_fitness,optimal_solution
0,329516,9232.58,0
1,356947,75743.1,0
2,358195,179439,0
3,364195,187125,0
4,365447,197848,0
5,365447,199039,0
6,371260,202933,0
7,371509,205204,0
8,374128,202308,0
9,375961,205194,0
10,375961,206990,0
11,375961,211189,0
12,375961,207405,0
13,375961,211393,0
14,375961,209488,0
15,375961,212159,0
16,375961,208550,0
17,375961,215018,0
18,375961,208740,0
19,375961,207865,0
20,375961,215680,0
21,375961,208897,0
22,375961,202739,0
23,375961,207794,0
24,375961,213001,0
25,375961,209326,0
26,375961,209256,0
27,375961,214746,0
28,375961,210130,0
29,375961,212541,0
30,375961,211329,0
31,375961,207744,0
32,375961,210016,0
33,375961,210632,0
34,375961,211374,0
35,375961,212024,0
36,375961,215004,0
37,375961,209950,0
38,375961,211910,0
39,375961,211453,0
40,375961,208342,0
41,375961,212939,0
42,375961,214143,0
43,375961,209659,0
44,375961,209209,0
45,375961,210458,0
46,375961,211707,0
47,375961,208456,0
48,375961,214476,0
49,375961,212207,0
50,375961,209889,0
51,375961,216793,0
52,375961,210295,0
53,375961,208953,0
54,375961,210907,0
55,375961,212777,0
56,375961,210288,0
57,375961,213382,0
58,375961,209739,0
59,375961,210086,0
60,375961,209989,0
61,375961,211428,0
62,375961,208571,0
63,375961,208472,0
64,375961,209449,0
65,375961,212031,0
66,375961,214103,0
67,375961,210254,0
68,375961,213245,0
69,375961,212682,0
70,375961,208251,0
71,375961,208077,0
72,375961,214008,0
73,375961,211849,0
74,375961,210023,0
75,375961,211706,0
76,375961,213384,0
77,375961,214221,0
78,375961,208851,0
79,375961,208273,0
80,375961,211361,0
81,375961,209030,0
82,375961,213537,0
83,375961,209954,0
84,375961,212144,0
85,375961,208919,0
86,375961,212514,0
87,375961,210599,0
88,375961,215407,0
89,375961,209413,0
90,375961,211830,0
91,375961,209264,0
92,375961,209202,0
93,375961,210213,0
94,375961,212299,0
95,375961,212866,0
96,375961,212649,0
97,375961,208816,0
98,375961,211739,0
99,375961,211389,0
100,375961,212985,0
101,375961,206956,0
102,375961,212277,0
103,375961,214774,0
104,375961,211751,0
105,375961,208063,0
106,375961,213382,0
107,375961,208753,0
108,375961,213141,0
109,375961,210542,0
110,375961,208065,0
111,375961,210836,0
112,375961,213476,0
113,375961,213154,0
114,375961,215590,0
115,375961,204274,0
116,375961,209637,0
117,375961,209210,0
118,375961,210670,0
119,375961,208921,0
120,375961,210976,0
121,375961,213448,0
122,375961,213334,0
123,375961,211503,0
124,375961,211170,0
125,375961,211747,0
126,375961,208387,0
127,375961,207224,0
128,375961,208858,0
129,375961,207857,0
130,375961,211134,0
131,375961,208403,0
132,375961,213620,0
133,375961,210160,0
134,375961,211023,0
135,375961,208321,0
136,375961,212910,0
137,375961,216716,0
138,375961,213556,0
139,375961,213615,0
140,375961,208819,0
141,375961,211760,0
142,375961,209279,0
143,375961,212857,0
144,375961,208182,0
145,375961,216314,0
146,375961,214071,0
147,375961,210609,0
148,375961,212233,0
149,375961,210441,0
150,375961,209283,0
151,375961,209985,0
152,375961,212107,0
153,375961,214787,0
154,375961,209753,0
155,375961,212542,0
156,375961,212313,0
157,375961,217002,0
158,375961,213588,0
159,375961,207975,0
160,375961,211972,0
161,375961,207655,0
162,375961,214044,0
163,375961,211665,0
164,375961,213892,0
165,375961,210112,0
166,375961,213310,0
167,375961,210975,0
168,375961,210193,0
169,375961,212082,0
170,375961,213961,0
171,375961,211440,0
172,375961,211899,0
173,375961,216228,0
174,375961,210114,0
175,375961,204202,0
176,375961,212867,0
177,375961,210534,0
178,375961,214960,0
179,375961,214926,0
180,375961,213464,0
181,375961,210384,0
182,375961,211245,0
183,375961,212975,0
184,375961,212146,0
185,375961,213199,0
186,375961,210518,0
187,375961,210225,0
188,375961,213152,0
189,375961,210140,0
190,375961,218100,0
191,375961,208955,0
192,375961,212080,0
193,375961,212632,0
194,375961,214934,0
195,375961,211175,0
196,375961,210271,0
197,375961,212508,0
198,375961,212153,0
199,375961,213027,0
200,375961,210197,0
201,375961,209712,0
202,375961,215207,0
203,375961,212509,0
204,375961,208075,0
205,375961,214175,0
206,375961,212478,0
207,375961,211774,0
208,375961,207948,0
209,375961,211572,0
210,375961,203679,0
211,375961,212620,0
212,375961,209507,0
213,375961,209608,0
214,375961,207709,0
215,375961,214790,0
216,375961,216521,0
217,375961,204700,0
218,375961,209874,0
219,375961,210557,0
220,375961,210012,0
221,375961,208801,0
222,375961,209762,0
223,375961,210737,0
224,375961,214361,0
225,375961,213514,0
226,375961,216394,0
227,375961,208822,0
228,375961,208730,0
229,375961,212502,0
230,375961,208206,0
231,375961,213505,0
232,375961,213356,0
233,375961,211632,0
234,375961,207947,0
235,375961,212901,0
236,375961,212499,0
237,375961,213999,0
238,375961,210036,0
239,375961,213866,0
240,375961,209847,0
241,375961,212517,0
242,375961,211029,0
243,375961,215465,0
244,375961,214147,0
245,375961,210134,0
246,375961,211119,0
247,375961,213103,0
248,375961,215549,0
249,375961,209599,0
250,375961,216019,0
251,375961,210510,0
252,375961,205707,0
253,375961,209576,0
254,375961,213746,0
255,375961,209498,0
256,375961,209299,0
257,375961,212289,0
258,375961,213722,0
259,375961,210750,0
260,375961,208725,0
261,375961,206310,0
262,375961,211432,0
263,375961,213682,0
264,375961,213703,0
265,375961,214759,0
266,375961,211391,0
267,375961,213583,0
268,375961,209949,0
269,375961,211806,0
270,375961,214324,0
271,375961,212371,0
272,375961,213049,0
