generation,best_fitness,average_fitness,optimal_solution
0,320516,8955.96,0
1,344106,43732.9,0
2,351993,136555,0
3,354169,185212,0
4,355983,191915,0
5,364284,198243,0
6,364284,200642,0
7,365265,204665,0
8,370485,201751,0
9,372434,205440,0
10,374709,208237,0
11,374709,203960,0
12,375961,204708,0
13,375961,210890,0
14,375961,208146,0
15,375961,208448,0
16,375961,203307,0
17,375961,209374,0
18,375961,211854,0
19,375961,207887,0
20,375961,207949,0
21,375961,210946,0
22,375961,209935,0
23,375961,209632,0
24,375961,211379,0
25,375961,208047,0
26,375961,210063,0
27,375961,210135,0
28,375961,208950,0
29,375961,206906,0
30,375961,208657,0
31,375961,207297,0
32,375961,205943,0
33,375961,206196,0
34,375961,209684,0
35,375961,207642,0
36,375961,211600,0
37,375961,204299,0
38,375961,205024,0
39,375961,211139,0
40,375961,209414,0
41,375961,208900,0
42,375961,212899,0
43,375961,213099,0
44,375961,211537,0
45,375961,210842,0
46,375961,207873,0
47,375961,209667,0
48,375961,205847,0
49,375961,205583,0
50,375961,208645,0
51,375961,212753,0
52,375961,205447,0
53,375961,210565,0
54,375961,207431,0
55,375961,213117,0
56,375961,209340,0
57,375961,208649,0
58,375961,205470,0
59,375961,208961,0
60,375961,210160,0
61,375961,206013,0
62,375961,213512,0
63,375961,211067,0
64,375961,209305,0
65,375961,209330,0
66,375961,213068,0
67,375961,211346,0
68,375961,207498,0
69,375961,211940,0
70,375961,207124,0
71,375961,206072,0
72,375961,212478,0
73,375961,209493,0
74,375961,206680,0
75,375961,211292,0
76,375961,210722,0
77,375961,206649,0
78,375961,207642,0
79,375961,204927,0
80,375961,207860,0
81,375961,210779,0
82,375961,207068,0
83,375961,209390,0
84,375961,206784,0
85,375961,218661,0
86,375961,210249,0
87,375961,210067,0
88,375961,210992,0
89,375961,211703,0
90,375961,205867,0
91,375961,210235,0
92,375961,208052,0
93,375961,212513,0
94,375961,210595,0
95,375961,209059,0
96,375961,209886,0
97,375961,209866,0
98,375961,206160,0
99,375961,210987,0
100,375961,210259,0
101,375961,205179,0
102,375961,204228,0
103,375961,209377,0
104,375961,209779,0
105,375961,213053,0
106,375961,206856,0
107,375961,206401,0
108,375961,207358,0
109,375961,206798,0
110,375961,211025,0
111,375961,211871,0
112,375961,211220,0
113,375961,210540,0
114,375961,210331,0
115,375961,209718,0
116,375961,206332,0
117,375961,214378,0
118,375961,211297,0
119,375961,208186,0
120,375961,210566,0
121,375961,210914,0
122,375961,204437,0
123,375961,212001,0
124,375961,209966,0
125,375961,207180,0
126,375961,208002,0
127,375961,205663,0
128,375961,209307,0
129,375961,205409,0
130,375961,208523,0
131,375961,211520,0
132,375961,204670,0
133,375961,209833,0
134,375961,212066,0
135,375961,211778,0
136,375961,212088,0
137,375961,213458,0
138,375961,211510,0
139,375961,209868,0
140,375961,211254,0
141,375961,210625,0
142,375961,211005,0
143,375961,206209,0
144,375961,210969,0
145,375961,208961,0
146,375961,210774,0
147,375961,210080,0
148,375961,206925,0
149,375961,209015,0
150,375961,211535,0
151,375961,208804,0
152,375961,207724,0
153,375961,208981,0
154,375961,208102,0
155,375961,211290,0
156,375961,208735,0
157,375961,209946,0
158,375961,208714,0
159,375961,211038,0
160,375961,207809,0
161,375961,208850,0
162,375961,207943,0
163,375961,207441,0
164,375961,209851,0
165,375961,206132,0
166,375961,208138,0
167,375961,207912,0
168,375961,206754,0
169,375961,206922,0
170,375961,209121,0
171,375961,210040,0
172,375961,207142,0
173,375961,207878,0
174,375961,206842,0
175,375961,206508,0
176,375961,212334,0
177,375961,203022,0
178,375961,209238,0
179,375961,209990,0
180,375961,211155,0
181,375961,211039,0
182,375961,210768,0
183,375961,212784,0
184,375961,206287,0
185,375961,206802,0
186,375961,204444,0
187,375961,211451,0
188,375961,209287,0
189,375961,212163,0
190,375961,206928,0
191,375961,210503,0
192,375961,212377,0
193,375961,207915,0
194,375961,210462,0
195,375961,215874,0
196,375961,206856,0
197,375961,208037,0
198,375961,207905,0
199,375961,209557,0
200,375961,205271,0
201,375961,209855,0
202,375961,209924,0
203,375961,208637,0
204,375961,212739,0
205,375961,207521,0
206,375961,211044,0
207,375961,210709,0
208,375961,207783,0
209,375961,209941,0
210,375961,212832,0
211,375961,209280,0
212,375961,211960,0
213,375961,210033,0
214,375961,208226,0
215,375961,210720,0
216,375961,209253,0
217,375961,209526,0
218,375961,210463,0
219,375961,207187,0
220,375961,213809,0
221,375961,205739,0
222,375961,208132,0
223,375961,207448,0
224,375961,206676,0
225,375961,208517,0
226,375961,211153,0
227,375961,208994,0
228,375961,213749,0
229,375961,209287,0
230,375961,210811,0
231,375961,210006,0
232,375961,209004,0
233,375961,209608,0
234,375961,211722,0
235,375961,212670,0
236,375961,209115,0
237,375961,208454,0
238,375961,213312,0
239,375961,212326,0
240,375961,214262,0
241,375961,212947,0
242,375961,209142,0
243,375961,214036,0
244,375961,209460,0
245,375961,207824,0
246,375961,210430,0
247,375961,209380,0
248,375961,211963,0
249,375961,205072,0
250,375961,207055,0
251,375961,209297,0
252,375961,207380,0
253,375961,208236,0
254,375961,209774,0
255,375961,207810,0
256,375961,213316,0
257,375961,213208,0
258,375961,213065,0
259,375961,209940,0
260,375961,205719,0
261,375961,211107,0
262,375961,211483,0
263,375961,210827,0
264,375961,208568,0
265,375961,213288,0
266,375961,207776,0
267,375961,206780,0
268,375961,212701,0
269,375961,207568,0
270,375961,211836,0
271,375961,208989,0
272,375961,205336,0
273,375961,212748,0
274,375961,207519,0
275,375961,207851,0
276,375961,208237,0
277,375961,207679,0
278,375961,210691,0
279,375961,206671,0
280,375961,211192,0
281,375961,206977,0
282,375961,211509,0
283,375961,206755,0
284,375961,210518,0
285,375961,214451,0
286,375961,208348,0
287,375961,211590,0
288,375961,210530,0
289,375961,210311,0
290,375961,208172,0
291,375961,208966,0
292,375961,203733,0
293,375961,210993,0
294,375961,211739,0
295,375961,211519,0
296,375961,208427,0
297,375961,211800,0
298,375961,210792,0
299,375961,211697,0
