generation,best_fitness,average_fitness,optimal_solution
0,-1,8710.67,0
1,357979,29938.7,0
2,357979,63172.8,0
3,357979,112051,0
4,357979,161658,0
5,357979,223684,0
6,358647,272098,0
7,358647,294857,0
8,364831,309437,0
9,370207,314485,0
10,370207,324831,0
11,371459,328620,0
12,371459,338417,0
13,373967,343194,0
14,373967,348425,0
15,373967,355268,0
16,373967,357471,0
17,373967,361243,0
18,373967,362242,0
19,373967,366052,0
20,373967,366441,0
21,375961,365978,0
22,375961,367038,0
23,375961,366008,0
24,375961,369819,0
25,375961,369218,0
26,375961,367741,0
27,375961,369596,0
28,375961,371833,0
29,375961,372613,0
30,375961,370585,0
31,375961,372189,0
32,375961,369292,0
33,375961,373330,0
34,375961,371678,0
35,375961,371841,0
36,375961,373014,0
37,375961,368855,0
38,375961,371883,0
39,375961,369094,0
40,375961,372023,0
41,375961,369626,0
42,375961,373908,0
43,375961,370408,0
44,375961,370182,0
45,375961,370591,0
46,375961,370835,0
47,375961,370968,0
48,375961,372864,0
49,375961,370710,0
50,375961,373895,0
51,375961,369577,0
52,375961,371395,0
53,375961,372919,0
54,375961,371288,0
55,375961,373566,0
56,375961,372985,0
57,375961,371692,0
58,375961,371376,0
59,375961,369186,0
60,375961,372531,0
61,375961,371860,0
62,375961,371802,0
63,375961,371644,0
64,375961,372859,0
65,375961,372127,0
66,375961,372319,0
67,375961,370963,0
68,375961,371110,0
69,375961,372162,0
70,375961,374071,0
71,375961,372720,0
72,375961,373336,0
73,375961,371739,0
74,375961,371500,0
75,375961,370931,0
76,375961,372884,0
77,375961,372167,0
78,375961,372587,0
79,375961,370660,0
80,375961,371817,0
81,375961,371165,0
82,375961,371542,0
83,375961,373220,0
84,375961,369922,0
85,375961,372390,0
86,375961,372694,0
87,375961,372205,0
88,375961,371193,0
89,375961,371470,0
90,375961,372494,0
91,375961,371293,0
92,375961,370631,0
93,375961,371748,0
94,375961,373350,0
95,375961,368786,0
96,375961,369973,0
97,375961,370357,0
98,375961,372548,0
99,375961,371126,0
100,375961,371869,0
101,375961,373337,0
102,375961,370691,0
103,375961,373243,0
104,375961,370368,0
105,375961,373653,0
106,375961,371749,0
107,375961,370622,0
108,375961,371449,0
109,375961,370647,0
110,375961,371552,0
111,375961,372625,0
112,375961,373628,0
113,375961,369985,0
114,375961,372830,0
115,375961,372215,0
116,375961,372496,0
117,375961,371526,0
118,375961,371892,0
119,375961,371375,0
120,375961,369407,0
121,375961,373500,0
122,375961,371690,0
123,375961,370995,0
124,375961,373265,0
125,375961,372848,0
126,375961,371513,0
127,375961,370971,0
128,375961,370753,0
129,375961,370622,0
130,375961,371437,0
131,375961,372638,0
132,375961,372880,0
133,375961,369914,0
134,375961,371897,0
135,375961,370001,0
136,375961,373700,0
137,375961,369603,0
138,375961,372562,0
139,375961,370995,0
140,375961,371894,0
141,375961,372182,0
142,375961,372235,0
143,375961,372099,0
144,375961,372435,0
145,375961,371083,0
146,375961,374091,0
147,375961,372318,0
148,375961,371297,0
149,375961,370401,0
150,375961,371957,0
151,375961,369517,0
152,375961,369914,0
153,375961,371368,0
154,375961,372911,0
155,375961,369796,0
156,375961,370577,0
157,375961,371367,0
158,375961,371782,0
159,375961,371719,0
160,375961,371829,0
161,375961,372247,0
162,375961,372202,0
163,375961,370380,0
164,375961,371091,0
165,375961,370651,0
166,375961,371070,0
167,375961,373079,0
168,375961,371852,0
169,375961,371652,0
170,375961,369917,0
171,375961,372186,0
172,375961,372949,0
173,375961,369803,0
174,375961,372963,0
175,375961,372698,0
176,375961,374507,0
177,375961,370326,0
178,375961,372217,0
179,375961,373253,0
180,375961,372642,0
181,375961,373270,0
182,375961,371845,0
183,375961,371383,0
184,375961,372173,0
185,375961,369407,0
186,375961,370185,0
187,375961,372982,0
188,375961,373031,0
189,375961,368133,0
190,375961,371637,0
191,375961,371316,0
192,375961,373630,0
193,375961,373047,0
194,375961,372097,0
195,375961,369543,0
196,375961,372884,0
197,375961,370691,0
198,375961,373200,0
199,375961,371266,0
200,375961,372204,0
201,375961,371381,0
202,375961,371939,0
203,375961,371134,0
204,375961,369975,0
205,375961,373770,0
206,375961,371002,0
207,375961,370522,0
208,375961,373204,0
209,375961,370693,0
210,375961,374907,0
211,375961,370355,0
212,375961,370545,0
213,375961,372294,0
214,375961,371343,0
215,375961,371754,0
216,375961,370590,0
217,375961,371435,0
218,375961,369932,0
219,375961,371809,0
220,375961,370729,0
221,375961,373075,0
222,375961,372589,0
223,375961,372096,0
224,375961,370862,0
225,375961,372293,0
226,375961,373294,0
227,375961,372942,0
228,375961,370799,0
229,375961,372452,0
230,375961,371361,0
231,375961,372622,0
232,375961,371812,0
233,375961,370191,0
234,375961,370620,0
235,375961,370615,0
236,375961,371486,0
237,375961,372547,0
238,375961,371444,0
239,375961,370699,0
240,375961,373234,0
241,375961,369921,0
242,375961,371629,0
243,375961,368676,0
244,375961,371713,0
245,375961,371045,0
246,375961,371092,0
247,375961,369271,0
248,375961,371006,0
249,375961,372056,0
250,375961,370731,0
251,375961,372413,0
252,375961,370409,0
253,375961,371076,0
254,375961,370646,0
255,375961,372545,0
256,375961,371427,0
257,375961,372064,0
258,375961,373283,0
259,375961,371884,0
260,375961,370684,0
261,375961,372109,0
262,375961,371923,0
263,375961,371056,0
264,375961,370053,0
265,375961,373701,0
266,375961,369807,0
267,375961,372647,0
268,375961,368497,0
269,375961,374117,0
270,375961,373322,0
271,375961,370595,0
272,375961,371684,0
273,375961,370732,0
274,375961,372094,0
275,375961,368525,0
276,375961,368795,0
277,375961,371700,0
278,375961,371887,0
279,375961,372608,0
280,375961,373222,0
281,375961,373507,0
282,375961,369566,0
283,375961,370328,0
284,375961,371727,0
285,375961,372192,0
286,375961,371599,0
287,375961,371861,0
288,375961,372617,0
289,375961,371134,0
290,375961,372355,0
291,375961,371751,0
292,375961,372072,0
293,375961,371759,0
294,375961,370779,0
295,375961,371412,0
296,375961,369719,0
297,375961,370993,0
298,375961,370752,0
299,375961,370256,0
300,375961,371024,0
301,375961,372139,0
302,375961,371325,0
303,375961,372908,0
304,375961,370182,0
305,375961,372169,0
306,375961,370694,0
307,375961,369762,0
308,375961,370341,0
309,375961,371099,0
310,375961,371845,0
311,375961,372846,0
312,375961,372581,0
313,375961,371461,0
314,375961,369582,0
315,375961,371172,0
316,375961,371391,0
317,375961,371490,0
318,375961,371641,0
319,375961,372235,0
320,375961,371928,0
321,375961,371539,0
322,375961,371904,0
323,375961,373679,0
324,375961,372573,0
325,375961,372604,0
326,375961,370422,0
327,375961,370031,0
328,375961,371426,0
329,375961,371784,0
330,375961,370401,0
331,375961,371803,0
332,375961,371800,0
333,375961,372904,0
334,375961,370730,0
335,375961,369609,0
336,375961,370547,0
337,375961,371754,0
338,375961,371143,0
339,375961,371691,0
340,375961,371808,0
341,375961,372963,0
342,375961,370565,0
343,375961,372541,0
344,375961,373402,0
345,375961,371773,0
346,375961,372301,0
347,375961,370387,0
348,375961,372944,0
349,375961,372316,0
350,375961,373425,0
351,375961,374172,0
352,375961,372430,0
353,375961,373376,0
354,375961,371799,0
355,375961,371871,0
356,375961,372037,0
357,375961,373042,0
358,375961,369583,0
359,375961,370165,0
360,375961,371178,0
361,375961,372892,0
362,375961,372928,0
363,375961,371792,0
364,375961,371328,0
365,375961,371337,0
366,375961,372236,0
367,375961,372959,0
368,375961,371817,0
369,375961,372978,0
370,375961,371882,0
371,375961,371564,0
372,375961,371853,0
373,375961,371473,0
374,375961,369904,0
375,375961,372082,0
376,375961,371867,0
377,375961,372306,0
378,375961,372019,0
379,375961,372928,0
380,375961,371469,0
381,375961,372518,0
382,375961,370975,0
383,375961,373012,0
384,375961,371372,0
385,375961,373416,0
386,375961,370107,0
387,375961,369346,0
388,375961,369541,0
389,375961,371624,0
390,375961,371255,0
391,375961,371628,0
392,375961,370658,0
