generation,best_fitness,average_fitness,optimal_solution
0,302918,8866.42,0
1,326993,30649.9,0
2,333284,53926.8,0
3,339862,91496.9,0
4,340169,135220,0
5,340169,189061,0
6,349008,223017,0
7,355853,252714,0
8,355853,277294,0
9,358426,285860,0
10,358426,285295,0
11,360642,295803,0
12,360642,301189,0
13,363127,305714,0
14,363127,300358,0
15,373967,312913,0
16,373967,318299,0
17,373967,317775,0
18,373967,326875,0
19,375961,328870,0
20,375961,331401,0
21,375961,329451,0
22,375961,329517,0
23,375961,331324,0
24,375961,335375,0
25,375961,334885,0
26,375961,339052,0
27,375961,338212,0
28,375961,336412,0
29,375961,337731,0
30,375961,342614,0
31,375961,346154,0
32,375961,343131,0
33,375961,344137,0
34,375961,343910,0
35,375961,344484,0
36,375961,344874,0
37,375961,341589,0
38,375961,340360,0
39,375961,344604,0
40,375961,344641,0
41,375961,341177,0
42,375961,338517,0
43,375961,341657,0
44,375961,340661,0
45,375961,344408,0
46,375961,339069,0
47,375961,338854,0
48,375961,345447,0
49,375961,337565,0
50,375961,346956,0
51,375961,344388,0
52,375961,344790,0
53,375961,347187,0
54,375961,340521,0
55,375961,342608,0
56,375961,345997,0
57,375961,337030,0
58,375961,339524,0
59,375961,338730,0
60,375961,342752,0
61,375961,344702,0
62,375961,340968,0
63,375961,347462,0
64,375961,343990,0
65,375961,345374,0
66,375961,344965,0
67,375961,347347,0
68,375961,346442,0
69,375961,347935,0
70,375961,348208,0
71,375961,350586,0
72,375961,345497,0
73,375961,341084,0
74,375961,348561,0
75,375961,343850,0
76,375961,343881,0
77,375961,346676,0
78,375961,337547,0
79,375961,341894,0
80,375961,345371,0
81,375961,341799,0
82,375961,343025,0
83,375961,343040,0
84,375961,338541,0
85,375961,337192,0
86,375961,336780,0
87,375961,339103,0
88,375961,340421,0
89,375961,339410,0
90,375961,342946,0
91,375961,338536,0
92,375961,338907,0
93,375961,347304,0
94,375961,345778,0
95,375961,340028,0
96,375961,341323,0
97,375961,342358,0
98,375961,343252,0
99,375961,336270,0
100,375961,337401,0
101,375961,341695,0
102,375961,340860,0
103,375961,349258,0
104,375961,343734,0
105,375961,343799,0
106,375961,339680,0
107,375961,337706,0
108,375961,341783,0
109,375961,343865,0
110,375961,342238,0
111,375961,342136,0
112,375961,349643,0
113,375961,346304,0
114,375961,339388,0
115,375961,345236,0
116,375961,347753,0
117,375961,346137,0
118,375961,340178,0
119,375961,348733,0
120,375961,346532,0
121,375961,342131,0
122,375961,340423,0
123,375961,347665,0
124,375961,347608,0
125,375961,341828,0
126,375961,339949,0
127,375961,345533,0
128,375961,349575,0
129,375961,348735,0
130,375961,343914,0
131,375961,348330,0
132,375961,341778,0
133,375961,338930,0
134,375961,343252,0
135,375961,346104,0
136,375961,348660,0
137,375961,341837,0
138,375961,345173,0
139,375961,345484,0
140,375961,341803,0
141,375961,338558,0
142,375961,343274,0
143,375961,346187,0
144,375961,341207,0
145,375961,342580,0
146,375961,343905,0
147,375961,340453,0
148,375961,334846,0
149,375961,342608,0
150,375961,335920,0
151,375961,336664,0
152,375961,345523,0
153,375961,348215,0
154,375961,344720,0
155,375961,340977,0
156,375961,340540,0
157,375961,345095,0
158,375961,339663,0
159,375961,340804,0
160,375961,341915,0
161,375961,340733,0
162,375961,343000,0
163,375961,350143,0
164,375961,346514,0
165,375961,342077,0
166,375961,338646,0
167,375961,342633,0
168,375961,340607,0
169,375961,340683,0
170,375961,341633,0
171,375961,340964,0
172,375961,342011,0
173,375961,344413,0
174,375961,339400,0
175,375961,345797,0
176,375961,338201,0
177,375961,340243,0
178,375961,348460,0
179,375961,344292,0
180,375961,346801,0
181,375961,343344,0
182,375961,336269,0
183,375961,342550,0
184,375961,341638,0
185,375961,343887,0
186,375961,339688,0
187,375961,338999,0
188,375961,341718,0
189,375961,337839,0
190,375961,345754,0
191,375961,346589,0
192,375961,349929,0
193,375961,345147,0
194,375961,347076,0
195,375961,342737,0
196,375961,345241,0
197,375961,340141,0
198,375961,343600,0
199,375961,347120,0
200,375961,349569,0
201,375961,347878,0
202,375961,346867,0
203,375961,338787,0
204,375961,342554,0
205,375961,343160,0
206,375961,345217,0
207,375961,341908,0
208,375961,342816,0
209,375961,342404,0
210,375961,341880,0
211,375961,346842,0
212,375961,343854,0
213,375961,337115,0
214,375961,339529,0
215,375961,341704,0
216,375961,345815,0
217,375961,343759,0
218,375961,342534,0
219,375961,344613,0
220,375961,340790,0
221,375961,341431,0
222,375961,336371,0
223,375961,345531,0
224,375961,342793,0
225,375961,346179,0
226,375961,339400,0
227,375961,344673,0
228,375961,338915,0
229,375961,344720,0
230,375961,342972,0
231,375961,345245,0
232,375961,346879,0
233,375961,346125,0
234,375961,342192,0
235,375961,339961,0
236,375961,344632,0
237,375961,347192,0
238,375961,339168,0
239,375961,341033,0
240,375961,347126,0
241,375961,342860,0
242,375961,347039,0
243,375961,342222,0
244,375961,341322,0
245,375961,345071,0
246,375961,347983,0
247,375961,345692,0
248,375961,340125,0
249,375961,346277,0
250,375961,345877,0
251,375961,343279,0
252,375961,344130,0
253,375961,341145,0
254,375961,346160,0
255,375961,342102,0
256,375961,340519,0
257,375961,339260,0
258,375961,340936,0
259,375961,340840,0
260,375961,343697,0
261,375961,338819,0
262,375961,341036,0
263,375961,342874,0
264,375961,343627,0
265,375961,342693,0
266,375961,342175,0
267,375961,336219,0
268,375961,340306,0
269,375961,343277,0
270,375961,343363,0
271,375961,341875,0
272,375961,337878,0
273,375961,337175,0
274,375961,338859,0
275,375961,342174,0
276,375961,340582,0
277,375961,343703,0
278,375961,338017,0
279,375961,343417,0
