generation,best_fitness,average_fitness,optimal_solution
0,-1,142.54,0
1,12437,142.54,0
2,12437,275.228,0
3,12437,749.004,0
4,18497,1749.98,0
5,21353,2950.85,0
6,21353,3591.85,0
7,21353,4529.97,0
8,21353,5976.4,0
9,21353,6963.79,0
10,21353,7330.5,0
11,21353,7704.36,0
12,21353,9327.92,0
13,21353,10189.9,0
14,21353,10185,0
15,21353,10415.2,0
16,21353,10095.3,0
17,21946,9622.37,0
18,21946,9476.1,0
19,21946,10044.3,0
20,23174,10543.8,0
21,23174,10480.4,0
22,23174,9956.56,0
23,23174,9791.27,0
24,23174,9953.83,0
25,23174,9320.77,0
26,23174,9764.72,0
27,23643,9977.08,0
28,23643,9974.1,0
29,23643,9710.29,0
30,24928,9668.94,0
31,24928,8680.15,0
32,24928,9950.07,0
33,26202,9542.02,0
34,26202,9949.23,0
35,26202,10414.7,0
36,26202,10867.8,0
37,27487,9997.23,0
38,27487,9881.83,0
39,27487,10121.7,0
40,27487,10385.7,0
41,27487,10151.3,0
42,27487,9964.28,0
43,27487,9611.3,0
44,27487,9979.37,0
45,27487,9768.85,0
46,27487,9698.29,0
47,27487,10090,0
48,27487,10278.6,0
49,27487,8840.99,0
50,27487,9108.97,0
51,27487,9194.27,0
52,27487,9676.96,0
53,27487,9142.59,0
54,27487,9527.74,0
55,27487,9963.12,0
56,27487,9340.19,0
57,27487,9663.84,0
58,27487,9280.59,0
59,27487,9508.77,0
60,27487,8959.37,0
61,27487,9356.84,0
62,27487,8384.32,0
63,27487,8726.75,0
64,27487,9021.83,0
65,27487,8220.05,0
66,27487,7803.99,0
67,27487,8748.71,0
68,27487,8114.53,0
69,27487,8388.08,0
70,27487,8595.96,0
71,27487,8911.08,0
72,27487,9114.69,0
73,27487,9093.2,0
74,27487,9117.08,0
75,27487,9030.6,0
76,27487,8842.76,0
77,27487,8291.92,0
78,27487,8123.15,0
79,27487,8186.62,0
80,27487,9033.42,0
81,27487,9676.62,0
82,27487,8412.32,0
83,27487,8091.14,0
84,27487,7592.76,0
85,27487,7569.78,0
86,27487,7987.04,0
87,27487,7923.78,0
88,27487,9152.1,0
89,27487,9227.28,0
90,27487,9616,0
91,27487,9568.54,0
92,27487,9744.35,0
93,27487,8867.54,0
94,27487,8561.96,0
95,27487,8998.85,0
96,27487,8292.76,0
97,27487,8562.54,0
98,27487,8397.37,0
99,27487,7720.37,0
100,27487,8330.32,0
101,27487,8581.61,0
102,27487,7924.18,0
103,27487,8502.06,0
104,27487,8730.12,0
105,27487,8656.15,0
106,27487,8556.21,0
107,27487,8807.6,0
108,27487,8442.88,0
109,27487,9175.72,0
110,27487,8282.36,0
111,27487,8941.91,0
112,27487,9423.35,0
113,27487,9362.48,0
114,27487,8866.79,0
115,27487,8955.87,0
116,27487,8985.94,0
117,27487,8461.72,0
118,27487,8972.76,0
119,27487,9686.39,0
120,27487,8669.84,0
121,27487,7865.2,0
122,27487,8875.38,0
123,27487,8667.25,0
124,27487,9177.69,0
125,27487,8774.88,0
126,27487,9319.47,0
127,27487,8832.96,0
128,27487,9081.12,0
129,27487,9278.58,0
130,27487,9393.89,0
131,27487,9210.4,0
132,27487,8855.43,0
133,27487,9401.36,0
134,27487,9784.26,0
135,27487,9124.91,0
136,27487,8645.7,0
137,27487,9051.61,0
138,27487,9566.92,0
139,27487,9828.36,0
140,27487,10436.6,0
141,27487,10544.3,0
142,27487,10312.9,0
143,27487,9619.87,0
144,27487,9484.27,0
145,27487,9276.42,0
146,27487,9788,0
147,27487,9658.05,0
148,27487,9134.94,0
149,27487,8646.14,0
150,27487,8340.18,0
151,27487,8397.62,0
152,27487,9578.21,0
153,27487,9165.93,0
154,27487,8582.65,0
155,27487,7804.69,0
156,27487,8839.8,0
157,27487,9244.78,0
158,27487,8461.06,0
159,27487,9171.12,0
160,27487,9464.65,0
161,27487,8751.64,0
162,27487,8602.43,0
163,27487,9210.79,0
164,27487,9349.31,0
165,27487,8964.73,0
166,27487,9490.54,0
167,27487,10055.6,0
168,27487,9409.51,0
169,27487,10043.4,0
170,27487,9343.78,0
171,27487,9224.73,0
172,27487,9230.42,0
173,27487,8831.99,0
174,27487,8700.86,0
175,27487,9123.84,0
176,27487,9383.97,0
177,27487,9434.27,0
178,27487,7950.46,0
179,27487,7803.27,0
180,27487,8090.52,0
181,27487,7932.12,0
182,27487,8750.14,0
183,27487,8016.19,0
184,27487,8382.68,0
185,27487,8833.34,0
186,27487,9031.47,0
187,27487,9586.12,0
188,27487,8947.82,0
189,27487,9025.78,0
190,27487,8693.72,0
191,27487,9394.7,0
192,27487,9222.52,0
193,27487,8592.89,0
194,27487,8595.48,0
195,27487,8799.58,0
196,27487,8945.16,0
197,27487,8788.54,0
198,27487,8220.28,0
199,27487,9111.48,0
