generation,best_fitness,average_fitness,optimal_solution
0,17591,553.304,0
1,25481,1520.13,0
2,25481,2929.27,0
3,25481,4341.78,0
4,29853,6200.29,0
5,30740,9831.85,0
6,30740,10672.7,0
7,30740,12103.8,0
8,30740,12907.2,0
9,30740,13567.4,0
10,32112,14400.1,0
11,32112,14419.7,0
12,32112,14580.3,0
13,32112,15416.9,0
14,32112,17032.8,0
15,32112,17146.9,0
16,32112,18349.7,0
17,33562,17494.1,0
18,33562,17824.2,0
19,33562,17998.8,0
20,33562,18909.7,0
21,33562,19278.8,0
22,34173,19081.3,0
23,34571,19827.1,0
24,34571,21094.1,0
25,34571,20522.7,0
26,34571,21723,0
27,34571,19873.1,0
28,34571,19681.4,0
29,34571,20976.6,0
30,34571,21043.9,0
31,34632,20918.9,0
32,36004,22356.6,0
33,36004,22848.2,0
34,36004,23321.2,0
35,36218,23266.8,0
36,36218,23267.2,0
37,36218,23216.8,0
38,36218,23910.4,0
39,36218,23646.5,0
40,36218,23700.1,0
41,36218,23803.7,0
42,36218,23165.1,0
43,36218,25148.6,0
44,37808,25563.7,0
45,37808,24329.1,0
46,37808,24851.5,0
47,37808,25245.5,0
48,37808,26945.9,0
49,37808,28107,0
50,37808,29336.2,0
51,38292,30460.6,0
52,38292,30736.3,0
53,38292,31401.1,0
54,38292,31910.5,0
55,38292,31400.6,0
56,38292,31481.7,0
57,38292,32838.3,0
58,38292,33459.7,0
59,38292,34275.5,0
60,38292,32988.7,0
61,38292,32293.3,0
62,38292,30814.8,0
63,38292,30804.5,0
64,38292,32599.5,0
65,38292,31649,0
66,38292,30926.4,0
67,38292,30013.9,0
68,38292,31186.6,0
69,38292,31688.7,0
70,38292,32282.2,0
71,38292,31139.1,0
72,38292,32121.3,0
73,38292,31197.7,0
74,38292,31780.2,0
75,38292,31809.7,0
76,38292,32645.6,0
77,38292,33301.8,0
78,38292,32830.3,0
79,38292,33458.2,0
80,38292,33837.6,0
81,38292,34014.3,0
82,38292,33457.9,0
83,38292,33548.5,0
84,38292,33692.4,0
85,38292,32545.9,0
86,38292,30824.9,0
87,38292,30603.4,0
88,38292,31372.4,0
89,38292,32608.2,0
90,38292,33721.6,0
91,38292,33447.4,0
92,38292,33769.3,0
93,38292,34636.2,0
94,38292,34808.6,0
95,38292,34085.2,0
96,38292,34834.3,0
97,38292,34572.7,0
98,38292,33468.4,0
99,38292,32736.9,0
100,38292,32766.1,0
101,38292,33027.5,0
102,38292,32620.7,0
103,38292,32348.2,0
104,38292,34499.7,0
105,38292,34955.2,0
106,38292,34522.8,0
107,38292,35562.8,0
108,38292,35528.6,0
109,38292,34214.2,0
110,38292,33415.4,0
111,38292,33756.6,0
112,38292,34509,0
113,38292,34285.3,0
114,38292,34474.8,0
115,38292,35670.5,0
116,38292,36071.1,0
117,38292,36037.9,0
118,38292,34411.7,0
119,38292,32854.6,0
120,38292,32438.2,0
121,38292,33536.5,0
122,38292,33031.3,0
123,38292,32251,0
124,38292,30583.4,0
125,38292,31483.2,0
126,38292,31179.9,0
127,38292,30520.8,0
128,38292,31494.4,0
129,38292,32882.7,0
130,39717,32233.9,0
131,39717,32547.8,0
132,39717,31752.3,0
133,39717,32515.7,0
134,39717,32162.1,0
135,39717,31535.3,0
136,39717,32611.7,0
137,39717,33389.6,0
138,39717,32712.4,0
139,39717,33084.1,0
140,39717,33608.6,0
141,39717,32323.8,0
142,39717,32846.5,0
143,39717,32210.9,0
144,39717,29894.3,0
145,39717,26165,0
146,39717,25292.5,0
147,40186,22288.3,0
148,40186,22964.6,0
149,40186,22962.7,0
150,40186,20428.2,0
151,40186,18983.3,0
152,40186,19721.9,0
153,40186,20194.9,0
154,40186,19038.3,0
155,40186,16883.3,0
156,40186,16632.1,0
157,40186,15349.1,0
158,40186,15142.7,0
159,40186,17579.3,0
160,40186,16919.7,0
161,40186,16889.3,0
162,40186,16358.8,0
163,40186,16713.7,0
164,40186,15866.2,0
165,40186,15807.3,0
166,40186,15163.2,0
167,40186,15637.9,0
168,40186,16350.6,0
169,40186,16889.9,0
170,40186,16140.1,0
171,40186,15677.8,0
172,40186,16539,0
173,40186,16682.9,0
174,40186,15742.7,0
175,40186,16406.3,0
176,40186,18505.5,0
177,40186,17835.5,0
178,40186,18275.8,0
179,40186,18502.6,0
180,40186,18604.8,0
181,40186,18294.7,0
182,40186,17791.9,0
183,40186,17768.3,0
184,40186,15905,0
185,40186,16397.5,0
186,40186,17089.8,0
187,40186,16423.5,0
188,40186,15978.3,0
189,40186,15825.3,0
190,40186,16588.9,0
191,40186,16670.2,0
192,40186,16224.6,0
193,40186,15409.4,0
194,40186,15456.1,0
195,40186,16523.5,0
196,40186,16350.5,0
197,40186,15502.3,0
198,40186,16414.7,0
199,40186,16478.8,0
